order_id,line_no,order_ts_utc,client_id,client_id_orig,customer_email,sku,product_name,size,quantity,unit_price_ngn,line_gross_ngn,discount_code,shipping_country,payment_method,sales_channel,order_status,dq_flags
ORD500081,1,2023-01-03T19:37:15Z,XT-00610,Not applicable,novo.collective@yahoo.com,XT-HOO-005,Harmattan Drop Hoodie,M,1,49700.0,49700.0,Not applicable,United Kingdom,Cash,Instagram,Shipped,No issues
ORD500082,1,2023-01-03T12:05:45Z,XT-00097,Not applicable,damilola.garcia@mail.com,XT-POS-027,Studio Basics Poster A2,One Size,1,10500.0,10500.0,BLACKFRI,Nigeria,Unknown,Website,Cancelled,No issues
ORD500083,1,2023-01-03T09:56:19Z,Guest,Not applicable,guest5285@mail.com,XT-CAP-043,Behind The Lens Cap,One Size,1,13700.0,13700.0,Not applicable,Kenya,POS,Instagram,Returned,No issues
ORD500083,2,2023-01-03T09:56:19Z,Guest,Not applicable,guest64664@mail.com,XT-MUG-035,Anniversary ’05 Mug,L,2,7500.0,15000.0,Not applicable,South Africa,Flutterwave,Website,Returned,No issues
ORD500084,1,2023-01-03T02:57:15Z,Guest,Not applicable,guest87314@mail.com,XT-LEN-028,Studio Basics Lens Cloth,L,1,4900.0,4900.0,BLACKFRI,United Kingdom,PayPal,Website,Pending,No issues
ORD500085,1,2023-01-03T17:37:30Z,XT-01853,Not applicable,Unknown,XT-HOO-005,Harmattan Drop Hoodie,One Size,1,49700.0,49700.0,FREESHIP,United Kingdom,Stripe,Instagram,Pending,No issues
ORD500085,2,2023-01-03T17:37:30Z,XT-01853,Not applicable,sahara.ltd@company.ng,XT-HOO-005,Harmattan Drop Hoodie,M,1,49700.0,49700.0,FREESHIP,United Kingdom,Unknown,Instagram,Pending,No issues
ORD500086,1,2023-01-03T21:10:42Z,XT-01717,Not applicable,anchor.holdings@gmail.com,XT-LIM-011,Lagos Nights Limited Print,Unknown,1,58400.0,58400.0,Not applicable,Kenya,Unknown,Wholesale,Returned,No issues
ORD500087,1,2023-01-03T14:21:13Z,Guest,Not applicable,guest33475@mail.com,XT-TOT-023,Golden Hour Tote Bag,L,1,11700.0,11700.0,Not applicable,United States,Bank Transfer,Website,Returned,No issues
ORD500088,1,2023-01-03T14:50:58Z,Guest,Not applicable,guest15656@mail.com,XT-CAP-007,Lagos Nights Cap,Unknown,1,13300.0,13300.0,LAGOS10,United States,Flutterwave,Pop-up,Delivered,No issues
ORD500089,1,2023-01-03T04:22:35Z,Guest,Not applicable,guest6212@mail.com,XT-POS-015,35mm Club Poster A2,XL,1,11500.0,11500.0,BLACKFRI,South Africa,Flutterwave,Instagram,Delivered,No issues
ORD500090,1,2023-01-03T01:16:08Z,XT-00365,Not applicable,fatima.oyelaran@yahoo.com,XT-POS-006,Harmattan Drop Poster A2,Unknown,1,12200.0,12200.0,BLACKFRI,United Kingdom,Bank Transfer,Pop-up,Shipped,No issues
ORD500091,1,2023-01-04T15:07:22Z,XT-00086,Not applicable,blue.ivy.media@company.ng,XT-TEE-017,35mm Club Tee,One Size,1,20300.0,20300.0,BLACKFRI,Canada,Paystack,Pop-up,Returned,No issues
ORD500092,1,2023-01-04T00:57:34Z,Guest,Not applicable,guest53521@mail.com,XT-STI-026,Golden Hour Sticker Pack,One Size,1,4400.0,4400.0,DROP15,United States,Stripe,Instagram,Shipped,No issues
ORD500093,1,2023-01-04T02:42:15Z,Guest,Not applicable,guest71039@mail.com,XT-CAP-007,Lagos Nights Cap,M,12,13300.0,159600.0,FREESHIP,Nigeria,Flutterwave,Website,Cancelled,product_name_did_not_match_sku
ORD500094,1,2023-01-04T00:55:27Z,XT-01612,Not applicable,amaka.kim@gmail.com,XT-POS-027,Studio Basics Poster A2,Unknown,3,10500.0,31500.0,Not applicable,United States,Flutterwave,Instagram,Delivered,No issues
ORD500095,1,2023-01-04T16:38:03Z,XT-00976,Not applicable,zenith.holdings@mail.com,XT-MUG-035,Anniversary ’05 Mug,Unknown,1,7500.0,7500.0,XTRIM20,Unknown,Unknown,Website,Returned,No issues
ORD500095,2,2023-01-04T16:38:03Z,XT-00976,Not applicable,zenith.holdings@mail.com,XT-CAP-007,Lagos Nights Cap,One Size,2,13300.0,26600.0,XTRIM20,United Kingdom,PayPal,Instagram,Returned,No issues
ORD500096,1,2023-01-04T04:58:21Z,XT-00851,Not applicable,zenith.studios@mail.com,XT-STI-032,Studio Basics Sticker Pack,Unknown,1,2000.0,2000.0,Not applicable,United States,Flutterwave,Pop-up,Delivered,No issues
ORD500097,1,2023-01-04T22:50:58Z,Guest,Not applicable,guest63655@mail.com,XT-HOO-009,Lagos Nights Hoodie,XL,1,45200.0,45200.0,FREESHIP,United Kingdom,Unknown,Wholesale,Delivered,No issues
ORD500097,2,2023-01-04T22:50:58Z,Guest,Not applicable,Unknown,XT-STI-033,Anniversary ’05 Sticker Pack,XL,1,4200.0,4200.0,FREESHIP,Ghana,Flutterwave,Website,Delivered,No issues
ORD500098,1,2023-01-04T13:12:22Z,Guest,Not applicable,guest63332@mail.com,XT-LIM-002,Harmattan Drop Limited Print,L,1,0.0,0.0,BLACKFRI,United Kingdom,POS,Pop-up,Pending,No issues
ORD500099,1,2023-01-04T02:15:33Z,XT-00768,Not applicable,yusuf.adebayo-cole@yahoo.com,XT-TEE-038,Anniversary ’05 Tee,L,5,17800.0,89000.0,DROP15,Nigeria,Stripe,Instagram,Shipped,No issues
ORD500100,1,2023-01-04T03:36:15Z,Guest,Not applicable,guest27293@mail.com,XT-HOO-005,Harmattan Drop Hoodie,One Size,1,49700.0,49700.0,Not applicable,United Kingdom,Paystack,Pop-up,Pending,No issues
ORD500101,1,2023-01-04T09:46:12Z,XT-01358,Not applicable,obinna.nwosu@company.ng,XT-TOT-023,Golden Hour Tote Bag,M,1,11700.0,11700.0,Not applicable,United States,Cash,Pop-up,Cancelled,No issues
ORD500102,1,2023-01-04T10:46:33Z,XT-00630,Not applicable,blue.ivy.foods@yahoo.com,XT-OVE-042,Behind The Lens Oversized Tee,XL,12,20500.0,246000.0,Not applicable,Nigeria,PayPal,Pop-up,Returned,No issues
ORD500103,1,2023-01-04T20:36:54Z,Guest,Not applicable,guest45670@mail.com,XT-TEE-030,Studio Basics Tee,One Size,1,16800.0,16800.0,XTRIM20,Canada,Bank Transfer,Wholesale,Pending,No issues
ORD500104,1,2023-01-04T19:03:08Z,Guest,Not applicable,guest65088@mail.com,XT-POS-015,35mm Club Poster A2,XXL,5,11500.0,57500.0,LAGOS10,Nigeria,Unknown,Instagram,Shipped,No issues
ORD500105,1,2023-01-04T00:06:50Z,Guest,Not applicable,guest15012@mail.com,XT-LEN-024,Golden Hour Lens Cloth,M,1,3900.0,3900.0,LAGOS10,United States,Paystack,Website,Shipped,No issues
ORD500106,1,2023-01-04T18:50:17Z,Guest,Not applicable,guest2155@mail.com,XT-TEE-040,Behind The Lens Tee,M,1,21000.0,21000.0,DROP15,South Africa,Bank Transfer,Pop-up,Delivered,No issues
ORD500107,1,2023-01-04T04:44:36Z,XT-00160,Not applicable,palmwine.bank.plc@gmail.com,XT-MUG-018,35mm Club Mug,Unknown,1,6700.0,6700.0,XTRIM20,Canada,Stripe,Website,Fulfilled,No issues
ORD500108,1,2023-01-04T15:31:13Z,XT-00952,Not applicable,harmattan.media@gmail.com,XT-TEE-040,Behind The Lens Tee,M,1,21000.0,21000.0,XTRIM20,Canada,PayPal,Pop-up,Fulfilled,No issues
ORD500108,2,2023-01-04T15:31:13Z,XT-00952,Not applicable,harmattan.media@gmail.com,XT-LEN-039,Behind The Lens Lens Cloth,XL,1,5300.0,5300.0,XTRIM20,United Kingdom,POS,Instagram,Fulfilled,No issues
ORD500109,1,2023-01-04T21:01:26Z,XT-00565,Not applicable,Unknown,XT-CAP-031,Studio Basics Cap,M,1,14000.0,14000.0,Not applicable,United Kingdom,POS,Website,Delivered,No issues
ORD500109,2,2023-01-04T21:01:26Z,XT-00565,Not applicable,damilola.muller@yahoo.com,XT-LIM-002,Harmattan Drop Limited Print,L,1,114900.0,114900.0,Not applicable,Nigeria,Bank Transfer,Website,Delivered,No issues
ORD500110,1,2023-01-04T15:28:48Z,Guest,Not applicable,guest13096@mail.com,XT-HOO-029,Studio Basics Hoodie,S,2,47400.0,94800.0,LAGOS10,Kenya,Paystack,Website,Delivered,No issues
ORD500110,2,2023-01-04T15:28:48Z,Guest,Not applicable,guest31959@mail.com,XT-LIM-021,Golden Hour Limited Print,One Size,1,98600.0,98600.0,LAGOS10,United Kingdom,Paystack,Website,Delivered,No issues
ORD500111,1,2023-01-04T17:27:36Z,XT-01679,Not applicable,damilola.mensah@yahoo.com,XT-POS-015,35mm Club Poster A2,Unknown,2,11500.0,23000.0,FREESHIP,South Africa,Flutterwave,Website,Fulfilled,No issues
ORD500112,1,2023-01-05T02:19:57Z,XT-01858,Not applicable,zenith.ltd@gmail.com,XT-OVE-012,35mm Club Oversized Tee,L,1,27700.0,27700.0,DROP15,Nigeria,Flutterwave,Instagram,Pending,No issues
ORD500113,1,2023-01-05T11:42:28Z,XT-00554,Not applicable,ifeanyi.kim@mail.com,XT-CAP-007,Lagos Nights Cap,One Size,2,13300.0,26600.0,FREESHIP,United Kingdom,Unknown,Pop-up,Fulfilled,No issues
ORD500114,1,2023-01-05T11:28:36Z,XT-01659,Not applicable,chidinma.smith@company.ng,XT-TEE-030,Studio Basics Tee,XXL,1,16800.0,16800.0,Not applicable,Unknown,Flutterwave,Pop-up,Cancelled,No issues
ORD500115,1,2023-01-05T05:20:04Z,XT-00012,Not applicable,sarah.mohammed@gmail.com,XT-POS-020,Golden Hour Poster A2,S,2,14500.0,29000.0,XTRIM20,Canada,Flutterwave,Website,Pending,No issues
ORD500116,1,2023-01-05T01:49:09Z,XT-01014,Not applicable,zenith.telecom@company.ng,XT-TOT-023,Golden Hour Tote Bag,M,1,11700.0,11700.0,Not applicable,Unknown,POS,Wholesale,Shipped,No issues
ORD500117,1,2023-01-05T19:18:23Z,XT-00441,Not applicable,chioma.bello@mail.com,XT-TOT-023,Golden Hour Tote Bag,S,1,11700.0,11700.0,LAGOS10,Canada,Bank Transfer,Website,Delivered,No issues
ORD500118,1,2023-01-05T01:11:40Z,Guest,Not applicable,guest94632@mail.com,XT-POS-027,Studio Basics Poster A2,One Size,1,10500.0,10500.0,FREESHIP,Kenya,Flutterwave,Instagram,Delivered,No issues
ORD500119,1,2023-01-05T07:54:05Z,XT-01790,Not applicable,zainab.farouk@gmail.com,XT-TEE-022,Golden Hour Tee,L,1,19300.0,19300.0,DROP15,United Kingdom,PayPal,Wholesale,Shipped,No issues
ORD500120,1,2023-01-05T02:00:09Z,Guest,Not applicable,guest7614@mail.com,XT-STI-026,Golden Hour Sticker Pack,S,1,4400.0,4400.0,XTRIM20,United Kingdom,Cash,Website,Pending,No issues
ORD500121,1,2023-01-05T00:29:37Z,XT-01544,Not applicable,tunde.balogun@gmail.com,XT-LEN-034,Anniversary ’05 Lens Cloth,XXL,12,3900.0,46800.0,Not applicable,United Kingdom,POS,Pop-up,Pending,No issues
ORD500122,1,2023-01-05T22:11:03Z,Guest,Not applicable,guest22349@mail.com,XT-STI-033,Anniversary ’05 Sticker Pack,Unknown,1,4200.0,4200.0,STUDENT5,Kenya,Unknown,Pop-up,Cancelled,No issues
ORD500123,1,2023-01-05T08:58:49Z,Guest,Not applicable,guest22464@mail.com,XT-STI-044,Behind The Lens Sticker Pack,M,1,3300.0,3300.0,BLACKFRI,United States,Stripe,Instagram,Cancelled,No issues
ORD500124,1,2023-01-06T12:09:44Z,XT-00263,Not applicable,tunde.eze@company.ng,XT-LEN-028,Studio Basics Lens Cloth,M,1,0.0,0.0,BLACKFRI,United States,Flutterwave,Pop-up,Shipped,No issues
ORD500125,1,2023-01-06T06:52:29Z,XT-00404,Not applicable,mango.media@gmail.com,XT-POS-027,Studio Basics Poster A2,M,2,10500.0,21000.0,Not applicable,United States,Paystack,Pop-up,Fulfilled,No issues
ORD500126,1,2023-01-06T02:08:20Z,Guest,Not applicable,guest75673@mail.com,XT-STI-010,Lagos Nights Sticker Pack,One Size,1,3700.0,3700.0,Not applicable,United States,Stripe,Website,Delivered,No issues
ORD500127,1,2023-01-06T05:08:45Z,Guest,Not applicable,guest69294@mail.com,XT-TEE-017,35mm Club Tee,Unknown,1,20300.0,20300.0,FREESHIP,Unknown,Flutterwave,Instagram,Returned,No issues
ORD500128,1,2023-01-06T19:59:57Z,XT-01840,Not applicable,chidinma.obrien@company.ng,XT-LIM-045,Behind The Lens Limited Print,One Size,2,72300.0,144600.0,STUDENT5,Nigeria,Paystack,Website,Delivered,No issues
ORD500128,2,2023-01-06T19:59:57Z,XT-01840,Not applicable,chidinma.obrien@company.ng,XT-STI-013,35mm Club Sticker Pack,Unknown,1,2200.0,2200.0,STUDENT5,United States,Bank Transfer,Website,Delivered,No issues
ORD500128,3,2023-01-06T19:59:57Z,XT-01840,Not applicable,Unknown,XT-POS-015,35mm Club Poster A2,Unknown,2,11500.0,23000.0,STUDENT5,Nigeria,POS,Instagram,Delivered,No issues
ORD500128,4,2023-01-06T19:59:57Z,XT-01840,Not applicable,chidinma.obrien@company.ng,XT-LEN-024,Golden Hour Lens Cloth,M,1,3900.0,3900.0,STUDENT5,United Kingdom,Bank Transfer,Instagram,Delivered,No issues
ORD500129,1,2023-01-06T19:23:44Z,Guest,Not applicable,guest41567@mail.com,XT-MUG-041,Behind The Lens Mug,XXL,1,7400.0,7400.0,FREESHIP,United States,POS,Website,Pending,No issues
ORD500129,2,2023-01-06T19:23:44Z,Guest,Not applicable,guest46204@mail.com,XT-POS-015,35mm Club Poster A2,L,2,11500.0,23000.0,FREESHIP,South Africa,Flutterwave,Instagram,Pending,No issues
ORD500129,3,2023-01-06T19:23:44Z,Guest,Not applicable,guest25040@mail.com,XT-TEE-038,Anniversary ’05 Tee,M,2,17800.0,35600.0,FREESHIP,United States,Stripe,Pop-up,Pending,No issues
ORD500129,4,2023-01-06T19:23:44Z,Guest,Not applicable,Unknown,XT-HOO-009,Lagos Nights Hoodie,XL,1,45200.0,45200.0,FREESHIP,Nigeria,Bank Transfer,Instagram,Pending,No issues
ORD500130,1,2023-01-06T11:39:17Z,XT-00335,Not applicable,sade.kim@gmail.com,XT-LEN-034,Anniversary ’05 Lens Cloth,Unknown,1,3900.0,3900.0,Not applicable,South Africa,Paystack,Pop-up,Shipped,product_name_did_not_match_sku
ORD500131,1,2023-01-06T15:37:50Z,Guest,Not applicable,guest92899@mail.com,XT-POS-015,35mm Club Poster A2,Unknown,5,11500.0,57500.0,STUDENT5,Nigeria,Bank Transfer,Instagram,Cancelled,No issues
ORD500131,2,2023-01-06T15:37:50Z,Guest,Not applicable,guest45830@mail.com,XT-MUG-035,Anniversary ’05 Mug,S,1,7500.0,7500.0,STUDENT5,Ghana,Flutterwave,Instagram,Cancelled,No issues
ORD500131,3,2023-01-06T15:37:50Z,Guest,Not applicable,guest85731@mail.com,XT-LIM-021,Golden Hour Limited Print,XL,1,98600.0,98600.0,STUDENT5,Nigeria,Flutterwave,Pop-up,Cancelled,No issues
ORD500132,1,2023-01-06T16:05:23Z,Guest,Not applicable,guest34573@mail.com,XT-STI-013,35mm Club Sticker Pack,L,1,2200.0,2200.0,Not applicable,Canada,POS,Instagram,Delivered,No issues
ORD500132,2,2023-01-06T16:05:23Z,Guest,Not applicable,guest68563@mail.com,XT-LIM-021,Golden Hour Limited Print,One Size,1,98600.0,98600.0,Not applicable,Nigeria,Paystack,Pop-up,Delivered,No issues
ORD500132,3,2023-01-06T16:05:23Z,Guest,Not applicable,guest2025@mail.com,XT-CAP-043,Behind The Lens Cap,One Size,5,13700.0,68500.0,Not applicable,Nigeria,PayPal,Pop-up,Delivered,No issues
ORD500133,1,2023-01-06T09:34:38Z,XT-00310,Not applicable,Unknown,XT-MUG-018,35mm Club Mug,L,1,6700.0,6700.0,LAGOS10,Ghana,POS,Pop-up,Cancelled,No issues
ORD500134,1,2023-01-07T20:16:34Z,Guest,Not applicable,guest78570@mail.com,XT-OVE-012,35mm Club Oversized Tee,L,1,27700.0,27700.0,BLACKFRI,Ghana,Paystack,Pop-up,Delivered,No issues
ORD500135,1,2023-01-07T12:10:19Z,XT-01544,Not applicable,tunde.balogun@gmail.com,XT-LEN-024,Golden Hour Lens Cloth,L,1,3900.0,3900.0,BLACKFRI,South Africa,Stripe,Instagram,Cancelled,product_name_did_not_match_sku
ORD500136,1,2023-01-07T09:39:51Z,XT-00932,Not applicable,Unknown,XT-LIM-002,Harmattan Drop Limited Print,S,1,114900.0,114900.0,Not applicable,United Kingdom,Cash,Website,Delivered,No issues
ORD500137,1,2023-01-07T14:39:29Z,XT-00827,Not applicable,amaka.okafor@yahoo.com,XT-TOT-004,Harmattan Drop Tote Bag,XL,1,10600.0,10600.0,DROP15,Canada,Flutterwave,Instagram,Pending,No issues
ORD500138,1,2023-01-07T05:49:41Z,XT-00555,Not applicable,chioma.abiola@outlook.com,XT-CAP-043,Behind The Lens Cap,M,2,13700.0,27400.0,BLACKFRI,Canada,Bank Transfer,Pop-up,Returned,No issues
ORD500138,2,2023-01-07T05:49:41Z,XT-00555,Not applicable,Unknown,XT-POS-015,35mm Club Poster A2,XXL,1,11500.0,11500.0,BLACKFRI,United Kingdom,POS,Website,Returned,No issues
ORD500139,1,2023-01-07T19:52:56Z,Guest,Not applicable,guest69193@mail.com,XT-TOT-008,Lagos Nights Tote Bag,S,1,7800.0,7800.0,LAGOS10,Ghana,Paystack,Pop-up,Cancelled,No issues
ORD500140,1,2023-01-07T07:04:22Z,Guest,Not applicable,guest7869@mail.com,XT-MUG-018,35mm Club Mug,M,1,6700.0,6700.0,XTRIM20,Kenya,Bank Transfer,Instagram,Shipped,No issues
ORD500140,2,2023-01-07T07:04:22Z,Guest,Not applicable,guest10650@mail.com,XT-TOT-023,Golden Hour Tote Bag,One Size,2,11700.0,23400.0,XTRIM20,United Kingdom,Bank Transfer,Website,Shipped,No issues
ORD500141,1,2023-01-07T21:27:40Z,XT-01047,Not applicable,sahara.holdings@yahoo.com,XT-POS-020,Golden Hour Poster A2,L,5,14500.0,72500.0,LAGOS10,United Kingdom,Paystack,Website,Shipped,No issues
ORD500143,1,2023-01-07T08:02:06Z,XT-00946,Not applicable,sahara.group@mail.com,XT-POS-020,Golden Hour Poster A2,One Size,1,14500.0,14500.0,LAGOS10,Ghana,Paystack,Wholesale,Delivered,No issues
ORD500143,2,2023-01-07T08:02:06Z,XT-00946,Not applicable,sahara.group@mail.com,XT-LEN-001,Harmattan Drop Lens Cloth,Unknown,1,4700.0,4700.0,LAGOS10,Canada,Bank Transfer,Pop-up,Delivered,product_name_did_not_match_sku
ORD500144,1,2023-01-07T02:45:27Z,XT-01211,Not applicable,kraft.bank.plc@outlook.com,XT-MUG-003,Harmattan Drop Mug,S,1,9100.0,9100.0,LAGOS10,United States,Paystack,Website,Returned,No issues
ORD500144,2,2023-01-07T02:45:27Z,XT-01211,Not applicable,kraft.bank.plc@outlook.com,XT-LIM-021,Golden Hour Limited Print,S,1,98600.0,98600.0,LAGOS10,Canada,Flutterwave,Website,Returned,No issues
ORD500145,1,2023-01-07T21:29:18Z,Guest,Not applicable,guest18649@mail.com,XT-LEN-024,Golden Hour Lens Cloth,M,1,3900.0,3900.0,LAGOS10,United Kingdom,Flutterwave,Instagram,Shipped,No issues
ORD500146,1,2023-01-07T12:03:27Z,XT-00619,Not applicable,novo.bank.plc@outlook.com,XT-TEE-040,Behind The Lens Tee,M,1,21000.0,21000.0,Not applicable,Nigeria,Bank Transfer,Instagram,Cancelled,No issues
ORD500147,1,2023-01-08T00:19:21Z,Guest,Not applicable,guest87587@mail.com,XT-STI-032,Studio Basics Sticker Pack,Unknown,1,2000.0,2000.0,Not applicable,Unknown,Cash,Instagram,Fulfilled,No issues
ORD500147,2,2023-01-08T00:19:21Z,Guest,Not applicable,guest98550@mail.com,XT-HOO-014,35mm Club Hoodie,One Size,1,51900.0,51900.0,Not applicable,United Kingdom,Flutterwave,Instagram,Fulfilled,product_name_did_not_match_sku
ORD500148,1,2023-01-08T12:24:30Z,Guest,Not applicable,guest28235@mail.com,XT-POS-006,Harmattan Drop Poster A2,S,1,12200.0,12200.0,STUDENT5,Nigeria,Flutterwave,Website,Fulfilled,No issues
ORD500149,1,2023-01-08T16:08:52Z,XT-00032,Not applicable,thabo.danjuma@yahoo.com,XT-STI-013,35mm Club Sticker Pack,M,3,2200.0,6600.0,BLACKFRI,United Kingdom,Paystack,Wholesale,Cancelled,No issues
ORD500150,1,2023-01-08T08:25:08Z,Guest,Not applicable,guest8062@mail.com,XT-LEN-024,Golden Hour Lens Cloth,S,1,3900.0,3900.0,Not applicable,Nigeria,POS,Website,Shipped,No issues
ORD500150,2,2023-01-08T08:25:08Z,Guest,Not applicable,guest61793@mail.com,XT-HOO-005,Harmattan Drop Hoodie,XL,1,49700.0,49700.0,Not applicable,United Kingdom,Bank Transfer,Wholesale,Shipped,No issues
ORD500151,1,2023-01-08T06:24:37Z,Guest,Not applicable,Unknown,XT-HOO-005,Harmattan Drop Hoodie,L,2,49700.0,99400.0,Not applicable,South Africa,Flutterwave,Pop-up,Delivered,No issues
ORD500151,2,2023-01-08T06:24:37Z,Guest,Not applicable,guest58064@mail.com,XT-HOO-025,Golden Hour Hoodie,One Size,1,43600.0,43600.0,Not applicable,Canada,Flutterwave,Pop-up,Delivered,No issues
ORD500152,1,2023-01-08T01:50:01Z,Guest,Not applicable,guest35758@mail.com,XT-STI-032,Studio Basics Sticker Pack,One Size,-1,2000.0,-2000.0,STUDENT5,United States,Cash,Pop-up,Delivered,"product_name_did_not_match_sku,negative_quantity"
ORD500153,1,2023-01-08T11:21:03Z,Guest,Not applicable,guest81855@mail.com,XT-LIM-011,Lagos Nights Limited Print,XXL,1,58400.0,58400.0,DROP15,United Kingdom,Flutterwave,Website,Fulfilled,No issues
ORD500154,1,2023-01-08T13:22:06Z,XT-00679,Not applicable,northline.brands@mail.com,XT-TOT-004,Harmattan Drop Tote Bag,Unknown,12,10600.0,127200.0,Not applicable,Nigeria,POS,Pop-up,Returned,No issues
ORD500155,1,2023-01-08T02:41:12Z,Guest,Not applicable,guest92878@mail.com,XT-STI-026,Golden Hour Sticker Pack,Unknown,1,4400.0,4400.0,DROP15,South Africa,Paystack,Wholesale,Returned,No issues
ORD500156,1,2023-01-08T19:34:48Z,XT-00759,Not applicable,priya.balogun@yahoo.com,XT-LEN-039,Behind The Lens Lens Cloth,XXL,3,5300.0,15900.0,Not applicable,Nigeria,Stripe,Website,Shipped,No issues
ORD500157,1,2023-01-08T02:19:52Z,XT-00303,Not applicable,aisha.nwosu@outlook.com,XT-TOT-008,Lagos Nights Tote Bag,L,1,7800.0,7800.0,Not applicable,United States,POS,Pop-up,Returned,No issues
ORD500158,1,2023-01-08T11:26:57Z,XT-00062,Not applicable,cassava.agency@outlook.com,XT-MUG-018,35mm Club Mug,L,1,6700.0,6700.0,Not applicable,United States,Stripe,Wholesale,Pending,No issues
ORD500159,1,2023-01-08T11:50:11Z,XT-01173,Not applicable,emeka.dlamini@gmail.com,XT-TEE-030,Studio Basics Tee,XXL,1,16800.0,16800.0,FREESHIP,Ghana,POS,Website,Pending,No issues
ORD500159,2,2023-01-08T11:50:11Z,XT-01173,Not applicable,emeka.dlamini@gmail.com,XT-HOO-005,Harmattan Drop Hoodie,L,1,49700.0,49700.0,FREESHIP,Nigeria,Stripe,Wholesale,Pending,No issues
ORD500160,1,2023-01-08T08:15:52Z,Guest,Not applicable,guest49192@mail.com,XT-MUG-035,Anniversary ’05 Mug,Unknown,1,7500.0,7500.0,BLACKFRI,Nigeria,Stripe,Instagram,Pending,No issues
ORD500161,1,2023-01-08T04:39:12Z,Guest,Not applicable,guest85669@mail.com,XT-CAP-007,Lagos Nights Cap,Unknown,3,13300.0,39900.0,Not applicable,United Kingdom,Stripe,Unknown,Pending,No issues
ORD500162,1,2023-01-08T05:19:08Z,XT-01880,Not applicable,anchor.ngo@gmail.com,XT-POS-006,Harmattan Drop Poster A2,XXL,1,12200.0,12200.0,XTRIM20,Nigeria,PayPal,Pop-up,Delivered,No issues
ORD500163,1,2023-01-08T14:09:17Z,Guest,Not applicable,guest51947@mail.com,XT-POS-020,Golden Hour Poster A2,XXL,1,14500.0,14500.0,BLACKFRI,Unknown,PayPal,Instagram,Cancelled,No issues
ORD500163,2,2023-01-08T14:09:17Z,Guest,Not applicable,guest50473@mail.com,XT-OVE-012,35mm Club Oversized Tee,Unknown,1,27700.0,27700.0,BLACKFRI,Canada,Flutterwave,Instagram,Cancelled,No issues
ORD500164,1,2023-01-08T14:33:05Z,Guest,Not applicable,guest21059@mail.com,XT-LIM-011,Lagos Nights Limited Print,S,1,58400.0,58400.0,Not applicable,Nigeria,Bank Transfer,Pop-up,Returned,product_name_did_not_match_sku
ORD500165,1,2023-01-08T15:46:24Z,Guest,Not applicable,guest98705@mail.com,XT-MUG-041,Behind The Lens Mug,XXL,1,7400.0,7400.0,Not applicable,Canada,Paystack,Wholesale,Pending,No issues
ORD500166,1,2023-01-08T17:10:28Z,XT-01541,Not applicable,Unknown,XT-LIM-021,Golden Hour Limited Print,XXL,1,98600.0,98600.0,LAGOS10,Kenya,PayPal,Instagram,Shipped,No issues
ORD500166,2,2023-01-08T17:10:28Z,XT-01541,Not applicable,chioma.dlamini@outlook.com,XT-POS-027,Studio Basics Poster A2,XL,2,10500.0,21000.0,LAGOS10,Canada,Flutterwave,Instagram,Shipped,No issues
ORD500167,1,2023-01-08T17:46:25Z,Guest,Not applicable,guest48251@mail.com,XT-LEN-039,Behind The Lens Lens Cloth,S,1,5300.0,5300.0,Not applicable,Ghana,PayPal,Website,Pending,No issues
