client_id,client_name,client_type,email,phone,city,country,billing_currency,signup_date,acquisition_channel,notes,merged_from,match_confidence,dq_flags
XT-00148,Northline Group,Corporate,Unknown,Unknown,Lagos,Nigeria,NGN,2022-08-18,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-00149,Aisha Okafor,Individual,aisha.okafor@mail.com,Unknown,Enugu,Nigeria,NGN,2023-05-02,Agency Partner,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00150,Elena Kim,Individual,elena.kim@company.ng,+2348024010635,Lagos,Nigeria,NGN,2022-08-13,Instagram,Not applicable,Not applicable,Not applicable,city_taken_from_own_bookings
XT-00151,Chioma Adebayo-Cole,Individual,chioma.adebayo-cole@mail.com,Unknown,Lagos,Nigeria,NGN,2022-04-14,TikTok,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,phone_invalid_9_digits
XT-00152,Ember Media,Corporate,ember.media@yahoo.com,+2348011321321,Lagos,Nigeria,NGN,2022-02-13,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-00153,Sióbhan Abiola,Individual,siobhan.abiola@outlook.com,+2348074598322,Accra,Ghana,NGN,2022-12-30,Instagram,Not applicable,Not applicable,Not applicable,No issues
XT-00154,Sahara Records,Corporate,Unknown,+2348017609764,Dubai,United Arab Emirates,NGN,Unknown,TikTok,Not applicable,Not applicable,Not applicable,No issues
XT-00155,Ifeanyi Bello,Individual,Unknown,+2348079396129,Atlanta,United States,NGN,2022-03-13,Email,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-00156,Radiant Group,Corporate,radiant.group@mail.com,Unknown,Ibadan,Nigeria,NGN,2023-12-29,Referral,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00157,Kelechi Anyanwu,Individual,kelechi.anyanwu@company.ng,Unknown,Lagos,Nigeria,NGN,2022-02-10,Unknown,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00158,Núria Dlamini,Individual,Unknown,+2348043900412,Accra,Ghana,NGN,2022-06-25,TikTok,Owes balance,Not applicable,Not applicable,No issues
XT-00159,Sióbhan Oyelaran,Individual,siobhan.oyelaran@mail.com,Unknown,Unknown,United Kingdom,NGN,2024-06-17,Referral,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-00160,Palmwine Bank PLC,Corporate,palmwine.bank.plc@gmail.com,Unknown,Port Harcourt,Nigeria,NGN,2023-02-11,Email,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-00161,Uche Abiola,Individual,uche.abiola@yahoo.com,+2348057608800,London,United Kingdom,NGN,2022-07-05,Email,do not call before 10am,Not applicable,Not applicable,No issues
XT-00162,Mango Collective,Corporate,mango.collective@yahoo.com,+2348063775827,Abuja,Nigeria,NGN,2023-08-15,Email,Not applicable,XT-02162,0.966,No issues
XT-00163,Novo Agency,Corporate,novo.agency@outlook.com,+2348037722553,Port Harcourt,Nigeria,NGN,2024-05-04,Agency Partner,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-00164,Ember Studios,Corporate,ember.studios@outlook.com,+2348048619646,Lagos,Nigeria,NGN,2022-11-27,Agency Partner,Owes balance,Not applicable,Not applicable,No issues
XT-00165,Mango Holdings,Corporate,mango.holdings@mail.com,+2348040073684,Lagos,Nigeria,NGN,2021-09-24,TikTok,do not call before 10am,Not applicable,Not applicable,No issues
XT-00166,Núria Adebayo-Cole,Individual,nuria.adebayo-cole@yahoo.com,Unknown,London,United Kingdom,NGN,2021-02-24,Referral,Not applicable,Not applicable,Not applicable,No issues
XT-00167,Radiant Holdings,Corporate,radiant.holdings@company.ng,+2348080082071,Nairobi,Kenya,NGN,2020-09-15,Unknown,"Discount agreed, see email",Not applicable,Not applicable,client_type_derived_from_name
XT-00168,Sahara NGO,Corporate,sahara.ngo@yahoo.com,Unknown,Abuja,Nigeria,NGN,2021-10-16,TikTok,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00169,Marcus Olawale,Individual,marcus.olawale@outlook.com,Unknown,Port Harcourt,Nigeria,NGN,2022-01-28,Email,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-00170,Segun Okafor,Individual,segun.okafor@outlook.com,+2348073857012,Lagos,Nigeria,NGN,2022-10-07,Walk-in,invoice to accounts dept,XT-02170,1.0,No issues
XT-00171,Ember Holdings,Corporate,ember.holdings@gmail.com,+2348052273143,Lagos,Nigeria,NGN,2022-04-20,Google,Not applicable,Not applicable,Not applicable,client_type_derived_from_name
XT-00172,Damilola Chukwu,Individual,damilola.chukwu@company.ng,Unknown,Lagos,Nigeria,NGN,2021-12-14,Walk-in,do not call before 10am,Not applicable,Not applicable,"client_type_derived_from_name,phone_invalid_9_digits"
XT-00173,Novo Telecom,Corporate,novo.telecom@mail.com,+2348099080507,Abuja,Nigeria,NGN,2024-01-05,Referral,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-00174,Bola Oyelaran,Individual,bola.oyelaran@mail.com,+2348019583280,Abuja,Nigeria,NGN,2022-08-04,Walk-in,prefers whatsapp,Not applicable,Not applicable,No issues
XT-00175,Obinna Mensah,Individual,obinna.mensah@gmail.com,Unknown,Lagos,Nigeria,NGN,2023-08-27,Unknown,invoice to accounts dept,Not applicable,Not applicable,phone_invalid_9_digits
XT-00176,Damilola Müller,Individual,damilola.muller@gmail.com,Unknown,Lagos,Nigeria,NGN,2023-02-25,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-00177,Obinna Dlamini,Individual,obinna.dlamini@company.ng,+2348037775577,Lagos,Nigeria,NGN,2024-08-24,Email,Not applicable,Not applicable,Not applicable,No issues
XT-00178,Thabo Smith,Individual,thabo.smith@outlook.com,Unknown,Ibadan,Nigeria,NGN,2021-10-11,Instagram,prefers whatsapp,Not applicable,Not applicable,No issues
XT-00179,Delta Rise Holdings,Corporate,delta.rise.holdings@company.ng,Unknown,Abuja,Nigeria,NGN,2021-01-31,Email,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-00180,Terra Records,Corporate,Unknown,+2348068755658,Abuja,Nigeria,NGN,2023-07-08,Email,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-00181,Ember LTD,Corporate,ember.ltd@mail.com,+2348099503730,Abuja,Nigeria,NGN,2022-08-19,Google,Not applicable,Not applicable,Not applicable,No issues
XT-00182,Priya Ibrahim,Individual,priya.ibrahim@gmail.com,+2348072024910,Enugu,Nigeria,NGN,2023-10-06,Instagram,Owes balance,Not applicable,Not applicable,No issues
XT-00183,Lagoon Group,Corporate,lagoon.group@outlook.com,+2348041932515,Ibadan,Nigeria,NGN,2023-05-29,Google,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-00184,Marcus O'Brien,Individual,marcus.obrien@mail.com,Unknown,Lagos,Nigeria,NGN,2023-09-24,Walk-in,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00185,Lagoon Telecom,Corporate,lagoon.telecom@company.ng,+2348041446942,Abuja,Nigeria,NGN,2022-05-16,Referral,do not call before 10am,XT-02185,0.96,No issues
XT-00186,Palmwine Records,Corporate,palmwine.records@company.ng,+2348015246944,Abuja,Nigeria,NGN,2022-12-20,TikTok,Not applicable,Not applicable,Not applicable,No issues
XT-00187,Anchor Agency,Corporate,Unknown,+2348065726467,Kano,Nigeria,NGN,2024-06-23,Agency Partner,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-00188,Third Mainland Collective,Corporate,third.mainland.collective@gmail.com,+2348072054613,Enugu,Nigeria,NGN,2022-11-06,Email,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-00189,Kobo Collective,Corporate,Unknown,+2348027439051,Lagos,Nigeria,NGN,2023-08-20,Instagram,do not call before 10am,Not applicable,Not applicable,No issues
XT-00190,Silverbird Foods,Corporate,silverbird.foods@yahoo.com,+2348035258211,Accra,Ghana,NGN,2024-05-06,Referral,Not applicable,Not applicable,Not applicable,No issues
XT-00191,Ngozi O'Brien,Individual,ngozi.obrien@gmail.com,+2348087661707,Ibadan,Nigeria,NGN,2022-11-24,Referral,Owes balance,Not applicable,Not applicable,No issues
XT-00192,Northline Group,Corporate,northline.group@company.ng,+2348036230258,Accra,Ghana,NGN,2021-03-17,Instagram,prefers whatsapp,Not applicable,Not applicable,No issues
XT-00193,Olamide Ojo,Individual,olamide.ojo@gmail.com,+2348018281564,Lagos,Nigeria,NGN,2021-12-11,Referral,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-00194,Núria Balogun,Individual,nuria.balogun@mail.com,Unknown,Lagos,Nigeria,NGN,2021-07-12,Walk-in,do not call before 10am,XT-02194,1.0,No issues
XT-00195,Daniel Müller,Individual,Unknown,+2348090439172,Johannesburg,South Africa,NGN,2023-10-07,Google,Not applicable,Not applicable,Not applicable,client_type_derived_from_name
XT-00196,Daniel Mohammed,Individual,daniel.mohammed@yahoo.com,+2348023678730,Johannesburg,South Africa,NGN,2022-11-12,Unknown,prefers whatsapp,Not applicable,Not applicable,No issues
XT-00197,Palmwine Media,Corporate,palmwine.media@gmail.com,+2348049466195,Ibadan,Nigeria,NGN,2023-04-13,Instagram,Not applicable,XT-02197,0.963,No issues
XT-00198,Sahara Telecom,Corporate,Unknown,+2348078077950,Nairobi,Kenya,NGN,2021-04-29,TikTok,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-00199,Zenith Limited,Corporate,zenith.limited@gmail.com,+2348036700446,Kano,Nigeria,NGN,2022-02-23,Unknown,Owes balance,Not applicable,Not applicable,No issues
XT-00200,Aisha Abiola,Individual,aisha.abiola@company.ng,Unknown,Abuja,Nigeria,NGN,2022-07-18,Referral,prefers whatsapp,Not applicable,Not applicable,city_taken_from_own_bookings
XT-00201,Palmwine Records,Corporate,palmwine.records@outlook.com,+2348017275848,Johannesburg,South Africa,NGN,2022-11-09,Walk-in,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-00202,Harmattan Group,Corporate,Unknown,Unknown,Lagos,Nigeria,NGN,2024-04-10,Agency Partner,do not call before 10am,Not applicable,Not applicable,phone_invalid_9_digits
XT-00203,Kobo Bank PLC,Corporate,kobo.bank.plc@gmail.com,Unknown,Lagos,Nigeria,NGN,2022-09-26,Email,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-00204,Novo Collective,Corporate,novo.collective@mail.com,Unknown,London,United Kingdom,NGN,2021-07-25,Unknown,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00205,Zenith Bank PLC,Corporate,zenith.bank.plc@company.ng,+2348012344731,Lagos,Nigeria,NGN,2023-01-22,Walk-in,"Discount agreed, see email",Not applicable,Not applicable,country_derived_from_city
XT-00206,Northline Bank PLC,Corporate,Unknown,Unknown,Johannesburg,South Africa,NGN,2023-07-29,Agency Partner,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-00207,Radiant LTD,Corporate,radiant.ltd@yahoo.com,+2348026252478,Lagos,Nigeria,NGN,2021-10-09,Unknown,Not applicable,Not applicable,Not applicable,No issues
XT-00208,Sahara LTD,Corporate,sahara.ltd@yahoo.com,+2348065102681,Accra,Ghana,NGN,2023-02-27,TikTok,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-00209,José Danjuma,Individual,jose.danjuma@outlook.com,+2348077068677,London,United Kingdom,NGN,2023-03-05,Walk-in,Not applicable,Not applicable,Not applicable,No issues
XT-00210,Musa Abiola,Individual,musa.abiola@mail.com,Unknown,Lagos,Nigeria,NGN,2023-03-15,Instagram,Owes balance,Not applicable,Not applicable,city_taken_from_own_bookings
XT-00211,Adaeze Abiola,Individual,adaeze.abiola@gmail.com,+2348039069482,Lagos,Nigeria,NGN,2022-06-06,Unknown,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-00212,Halima Kim,Individual,halima.kim@mail.com,+2348089273273,Accra,Ghana,NGN,2023-06-04,Google,Not applicable,Not applicable,Not applicable,client_type_derived_from_name
XT-00213,Fatima Chen,Individual,fatima.chen@company.ng,Unknown,Lagos,Nigeria,NGN,2024-08-01,Email,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-00214,Palmwine Studios,Corporate,palmwine.studios@gmail.com,+2348050645157,Lagos,Nigeria,NGN,2023-12-07,Referral,Owes balance,Not applicable,Not applicable,No issues
XT-00215,Mango Collective,Corporate,mango.collective@yahoo.com,+2348087947150,Abuja,Nigeria,NGN,2022-05-11,Referral,Not applicable,Not applicable,Not applicable,No issues
XT-00216,Ember Foods,Corporate,ember.foods@mail.com,+2348081558505,Abuja,Nigeria,NGN,2023-06-27,Walk-in,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-00217,Anchor Brands,Corporate,anchor.brands@outlook.com,Unknown,Abuja,Nigeria,NGN,2023-08-21,Walk-in,prefers whatsapp,Not applicable,Not applicable,No issues
XT-00218,Uche Kim,Individual,uche.kim@gmail.com,+2348061309783,Lagos,Nigeria,NGN,2022-11-17,TikTok,prefers whatsapp,Not applicable,Not applicable,"country_derived_from_city,client_type_derived_from_name"
XT-00219,Ember Group,Corporate,ember.group@outlook.com,+2348031770148,Lagos,Nigeria,NGN,2023-08-13,Google,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-00220,Silverbird Holdings,Corporate,Unknown,+2348023351430,Unknown,Nigeria,NGN,2023-06-24,Walk-in,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,No issues
XT-00221,Emeka García,Individual,emeka.garcia@gmail.com,Unknown,Nairobi,Kenya,NGN,2021-03-31,Agency Partner,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00222,Chioma Dlamini,Individual,chioma.dlamini@outlook.com,Unknown,Nairobi,Kenya,NGN,2023-03-27,Agency Partner,Not applicable,Not applicable,Not applicable,country_derived_from_city
XT-00223,Daniel Nwosu,Individual,daniel.nwosu@company.ng,Unknown,Lagos,Nigeria,NGN,2023-01-12,Instagram,Not applicable,Not applicable,Not applicable,phone_invalid_8_digits
XT-00224,Northline Media,Corporate,northline.media@yahoo.com,+2348064241282,Lagos,Nigeria,NGN,2021-06-30,TikTok,invoice to accounts dept,Not applicable,Not applicable,No issues
XT-00225,Lagoon Agency,Corporate,lagoon.agency@outlook.com,+2348080900683,Lagos,Nigeria,NGN,2023-01-27,Instagram,prefers whatsapp,Not applicable,Not applicable,client_type_derived_from_name
XT-00226,Yusuf O'Brien,Individual,yusuf.obrien+1@company.ng,+2348044432514,Dubai,United Arab Emirates,NGN,2021-05-08,TikTok,Not applicable,XT-02226,1.0,No issues
XT-00227,Northline Collective,Corporate,northline.collective@yahoo.com,+2348057603454,Port Harcourt,Nigeria,NGN,2021-04-12,Unknown,Owes balance,Not applicable,Not applicable,No issues
XT-00228,Anchor Collective,Corporate,anchor.collective@yahoo.com,+2348032046704,Lagos,Nigeria,NGN,2022-12-28,Walk-in,Not applicable,Not applicable,Not applicable,No issues
XT-00229,Adaeze Adeyemi,Individual,adaeze.adeyemi@yahoo.com,+2348089320970,Port Harcourt,Nigeria,NGN,2023-05-18,TikTok,do not call before 10am,Not applicable,Not applicable,No issues
XT-00230,Palmwine Holdings,Corporate,palmwine.holdings@company.ng,+2348095134964,London,United Kingdom,NGN,2021-08-16,TikTok,do not call before 10am,XT-02230,0.97,No issues
XT-00231,Harmattan Bank PLC,Corporate,harmattan.bank.plc@company.ng,Unknown,Port Harcourt,Nigeria,NGN,2022-08-07,Google,prefers whatsapp,Not applicable,Not applicable,phone_invalid_9_digits
XT-00232,Sahara Telecom,Corporate,Unknown,Unknown,Abuja,Nigeria,NGN,2022-05-23,Agency Partner,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_9_digits
XT-00233,Lagoon Media,Corporate,lagoon.media@outlook.com,Unknown,Abuja,Nigeria,NGN,2021-09-26,Unknown,"Discount agreed, see email",Not applicable,Not applicable,phone_invalid_9_digits
XT-00234,Blue Ivy Foods,Corporate,blue.ivy.foods@outlook.com,+2348082315954,Abuja,Nigeria,NGN,2022-01-29,Walk-in,Owes balance,Not applicable,Not applicable,No issues
XT-00235,Kraft Collective,Corporate,kraft.collective@gmail.com,+2348059396719,Abuja,Nigeria,NGN,2021-08-26,Email,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-00236,Mango Group,Corporate,mango.group@company.ng,+2348066832709,Lagos,Nigeria,NGN,2021-07-21,Agency Partner,prefers whatsapp,Not applicable,Not applicable,No issues
XT-00237,Thabo Chen,Individual,thabo.chen@mail.com,+2348076146000,Enugu,Nigeria,NGN,2021-12-01,Agency Partner,VIP - handle w/ care,XT-02237,0.941,No issues
XT-00238,Núria Abiola,Individual,nuria.abiola@mail.com,+2348026582145,Lagos,Nigeria,NGN,2024-02-18,Unknown,Not applicable,Not applicable,Not applicable,No issues
XT-00239,Yusuf Adebayo-Cole,Individual,yusuf.adebayo-cole@mail.com,+2348082173991,Atlanta,United States,NGN,2021-09-05,Agency Partner,Not applicable,Not applicable,Not applicable,No issues
XT-00240,Kelechi Chukwu,Individual,kelechi.chukwu@mail.com,+2348054812467,Abuja,Nigeria,NGN,2023-06-30,Unknown,VIP - handle w/ care,Not applicable,Not applicable,No issues
XT-00241,Obsidian Brands,Corporate,obsidian.brands@company.ng,+2348099966704,Port Harcourt,Nigeria,NGN,2022-03-04,Unknown,Owes balance,Not applicable,Not applicable,No issues
XT-00242,Zenith Telecom,Corporate,zenith.telecom@company.ng,+2348075181157,Unknown,Nigeria,NGN,2022-06-02,Instagram,Not applicable,Not applicable,Not applicable,client_type_derived_from_name
XT-00243,Núria Danjuma,Individual,nuria.danjuma@outlook.com,Unknown,Port Harcourt,Nigeria,NGN,2022-07-06,Email,VIP - handle w/ care,Not applicable,Not applicable,phone_invalid_8_digits
XT-00244,Sióbhan Balogun,Individual,siobhan.balogun@gmail.com,+2348085919101,Enugu,Nigeria,NGN,2024-06-22,Agency Partner,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-00245,Olamide Osei,Individual,olamide.osei@company.ng,Unknown,Atlanta,United States,NGN,2021-08-28,Unknown,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
XT-00246,Kraft Studios,Corporate,kraft.studios@outlook.com,+2348018314115,Abuja,Nigeria,NGN,2020-12-30,Email,Not applicable,Not applicable,Not applicable,No issues
XT-00247,Cassava Brands,Corporate,cassava.brands@yahoo.com,+2348017563722,Nairobi,Kenya,NGN,2023-02-18,Instagram,"Discount agreed, see email",Not applicable,Not applicable,No issues
XT-00248,Terra Foods,Corporate,terra.foods@gmail.com,+2348025898280,Lagos,Nigeria,NGN,2022-10-31,Unknown,Not applicable,Not applicable,Not applicable,No issues
XT-00249,Sarah Osei,Individual,sarah.osei@company.ng,+2348075867488,Atlanta,United States,NGN,2023-05-17,Google,Not applicable,Not applicable,Not applicable,No issues
XT-00250,Adaeze Chukwu,Individual,adaeze.chukwu@company.ng,+2348031064756,Accra,Ghana,NGN,2022-04-22,Instagram,Not applicable,XT-02250,0.957,No issues
XT-00251,Sióbhan Danjuma,Individual,siobhan.danjuma@company.ng,+2348024843386,Abuja,Nigeria,NGN,2023-07-17,Instagram,"Discount agreed, see email",Not applicable,Not applicable,client_type_derived_from_name
XT-00252,Halima Ibrahim,Individual,halima.ibrahim@outlook.com,Unknown,Dubai,United Arab Emirates,NGN,2023-01-04,Google,"Discount agreed, see email",Not applicable,Not applicable,phone_invalid_9_digits
XT-00253,Sarah Mensah,Individual,sarah.mensah@yahoo.com,Unknown,Lagos,Nigeria,NGN,2023-05-09,TikTok,"Repeat client, 3rd project see 2022 folder",Not applicable,Not applicable,country_derived_from_city
XT-00254,Segun Danjuma,Individual,segun.danjuma@yahoo.com,Unknown,Lagos,Nigeria,NGN,2024-02-08,Referral,Not applicable,Not applicable,Not applicable,phone_invalid_9_digits
